date_30,rf_gross_TTM30,date_60,rf_gross_TTM60,date_90,rf_gross_TTM90,date_180,rf_gross_TTM180
20210421,1.00008856050051,20210419,1.00024873364063,20210823,1.00029726034923,,
20210519,1.00007528889982,20210517,1.0002010316108,20210920,1.00029995841004,,
20210616,1.00006580618776,20210621,1.00019411844716,20211025,1.00035863221097,,
20210721,1.00007207591143,20210719,1.00017829287859,20211122,1.00045429466253,,
20210818,1.00007236525699,20210816,1.00017439278743,20211220,1.0013360523132,,
20210915,1.00006740324589,20210920,1.00017710539364,20220114,1.00129691931098,,
20211020,1.00006985200412,20211018,1.00020201296351,20220222,1.00135423860391,,
20211117,1.00007422163328,20211122,1.00028915993871,20220321,1.00152441032564,,
20211222,1.00045213682278,20211220,1.00089999235211,20220418,1.00192453262469,,
20220119,1.00039485580901,20220118,1.00081958541189,20220523,1.00297604625032,,
20220216,1.00037209873074,20220214,1.00079953159393,20220621,1.00359906442907,,
20220315,1.00037313978153,20220321,1.00090853276106,20220725,1.00527427540964,,
20220420,1.00044993564411,20220418,1.00109979496796,20220822,1.0065492997165,,
20220518,1.00069129123309,20220516,1.00163040894865,20220919,1.00733249303257,,
20220615,1.00087745032628,20220621,1.00214817765282,20221024,1.00855714616644,,
20220720,1.00141887929917,20220718,1.00306891099446,20221121,1.0093773573347,,
20220817,1.00192452123348,20220822,1.00425656705187,20221219,1.01032020142956,,
20220921,1.00225917718457,20220919,1.00476893028572,20230123,1.01051494817019,,
20221019,1.00256592642897,20221017,1.00541955250638,20230221,1.01048826983192,,
20221116,1.00277474964705,20221121,1.00609076206816,20230320,1.01103554188219,,
20221221,1.00321601261876,20221219,1.00676874565392,20230424,1.01138634124247,,
20230118,1.00326993923066,20230117,1.00680657147628,20230522,1.011589224469,,
20230215,1.00329678196015,20230221,1.00684279897038,20230620,1.01185226602523,,
20230322,1.00344675323987,20230320,1.00725691799263,20230724,1.01226738092191,,
20230419,1.00360911387129,20230417,1.00750054607676,20230821,1.01264290133835,,
20230517,1.00370772783028,20230522,1.00771786551511,20230918,1.01278835718092,,
20230621,1.00380744882145,20230620,1.00781580804913,20231023,1.01285851989131,,
20230719,1.00388461819674,20230717,1.00810954183213,20231120,1.01283904767785,,
20230816,1.00401555818464,20230821,1.00839721332855,20231218,1.01294175821015,,
20230920,1.00408237081705,20230918,1.00850047416616,20240122,1.01287235426986,,
20231018,1.00412964056802,20231016,1.00856534606812,20240220,1.01255786079939,,
20231115,1.00412646053575,20231120,1.00857381031929,20240325,1.01281272101313,,
20231220,1.00423229073319,20231218,1.00868791867981,20240422,1.01275863163083,,
20240117,1.00428645980566,20240116,1.00859846112513,20240520,1.01295670764079,,
20240214,1.00421277338352,20240220,1.00844490253471,20240624,1.01321205465699,,
20240320,1.00422261919878,20240318,1.00864231323148,20240722,1.01288492944241,,
20240417,1.00417897117103,20240422,1.00857178886123,20240819,1.01265631605314,,
20240522,1.00423181659122,20240520,1.00870201445686,20240923,1.01224052305932,,
20240620,1.00420595648708,20240617,1.00891165820791,20241021,1.01156950653246,,
20240717,1.0042405789785,20240722,1.00866847792562,20241125,1.01163667397456,,
20240821,1.00421209802865,20240819,1.00858332293206,20241223,1.01168286508287,,
20240918,1.00418114333492,20240916,1.00847749738307,,,,
20241016,1.00391583977028,20241021,1.00787477932396,,,,
20241120,1.00388615558533,20241118,1.00788957281605,,,,
20241218,1.0038928550777,20241223,1.00790464463235,,,,
